position,flow_cell_id,product_code,passed,total_pore_count,timestamp
4A,PAW23321,FLO-PRO114M,True,7046,1713360515
4A,PAW72007,FLO-PRO114M,True,7750,1715100561
4A,PAY60230,FLO-PRO114M,True,6218,1721736437
4A,PAW72121,FLO-PRO114M,True,7661,1715093997
4A,PAW18492,FLO-PRO114M,True,6781,1712669050
4A,PAU57673,FLO-PRO114M,True,6836,1707834404
4A,PAS45339,FLO-PRO114M,True,6431,1711121401
4A,PAQ72535,FLO-PRO114M,True,5841,1721318842
4A,PAS64271,FLO-PRO114M,True,6052,1709055922
4A,PAY07195,FLO-PRO114M,True,7443,1725374806
4A,PAW57234,FLO-PRO114M,True,7434,1720449597
4A,PAY07058,FLO-PRO114M,True,7149,1728403222
4A,PAY10379,FLO-PRO114M,True,7368,1728413502
4A,PAW88686,FLO-PRO114M,False,0,1728418067
4B,PAU80617,FLO-PRO114M,True,5809,1711374352
4B,PAU50454,FLO-PRO114M,True,6774,1707231972
4B,PAU50099,FLO-PRO114M,True,7311,1709645823
4B,PAY07178,FLO-PRO114M,True,7963,1725374813
4B,PAO84836,FLO-PRO114M,False,0,1719500955
4B,PAW73624,FLO-PRO114M,True,6984,1717589933
4B,PAW72184,FLO-PRO114M,True,7501,1715100559
4B,PAS62393,FLO-PRO114M,True,7357,1709055922
4B,PAW72025,FLO-PRO114M,False,4803,1721242253
4B,PAY60533,FLO-PRO114M,True,8201,1721736434
4B,PAW73383,FLO-PRO114M,True,8421,1718204085
4B,PAQ54001,FLO-PRO114M,True,7202,1717603032
4B,PAW69882,FLO-PRO114M,True,6509,1720449598
4B,PAQ72555,FLO-PRO114M,True,5835,1721318852
4B,PAW48591,FLO-PRO114M,True,7851,1716228442
4B,PAS45525,FLO-PRO114M,True,5934,1709045427
4B,PAW71933,FLO-PRO114M,True,6809,1715093994
4B,PAU38820,FLO-PRO114M,True,7393,1711376598
4B,PAS45600,FLO-PRO114M,True,6076,1708698163
4B,PAS26267,FLO-PRO114M,True,6677,1719428289
4B,PAQ61625,FLO-PRO114M,True,6583,1706712406
4B,PAW28655,FLO-PRO114M,True,6996,1713360508
4B,PAW18600,FLO-PRO114M,True,7513,1712666962
4B,PAU56531,FLO-PRO114M,True,7913,1709647956
4B,PAW71905,FLO-PRO114M,True,7113,1715095510
4B,PAU57664,FLO-PRO114M,True,7425,1707834415
4B,PAU53715,FLO-PRO114M,True,7314,1707234057
4B,PAS47007,FLO-PRO114M,True,5890,1711121397
4B,PAU70536,FLO-PRO114M,True,5107,1721240372
4B,PAS64405,FLO-PRO114M,True,6108,1710513062
4B,PAU48819,FLO-PRO114M,True,6990,1706714400
4B,PAY07483,FLO-PRO114M,True,5865,1728403222
4B,PAY10380,FLO-PRO114M,True,5517,1728413503
4B,PAY10573,FLO-PRO114M,True,5341,1728418070
4C,PAU57106,FLO-PRO114M,True,5010,1721240361
4C,PAU57463,FLO-PRO114M,True,6969,1709645825
4C,PAU49601,FLO-PRO114M,True,6877,1706714404
4C,PAW28361,FLO-PRO114M,True,7133,1713360510
4C,PAW18470,FLO-PRO114M,True,7263,1712666959
4C,PAU49923,FLO-PRO114M,True,7188,1709055921
4C,PAW71722,FLO-PRO114M,True,6737,1715095420
4C,PAU80987,FLO-PRO114M,True,6415,1711374357
4C,PAS45882,FLO-PRO114M,False,4927,1711121398
4C,PAU42659,FLO-PRO114M,True,7105,1711376595
4C,PAU54756,FLO-PRO114M,True,7111,1709647956
4C,PAU50240,FLO-PRO114M,True,6424,1707231971
4C,PAW72012,FLO-PRO114M,True,7742,1715100561
4C,PAY54603,FLO-PRO114M,True,7751,1725374803
4C,PAQ01388,FLO-PRO114M,True,7205,1717603029
4C,PAS46467,FLO-PRO114M,True,6020,1710517825
4C,PAQ61618,FLO-PRO114M,True,7075,1706712411
4C,PAU50059,FLO-PRO114M,True,7045,1707834411
4C,PAW73727,FLO-PRO114M,True,7566,1720449601
4C,PAW60509,FLO-PRO114M,True,8008,1715093996
4C,PAO21246,FLO-PRO114M,False,0,1719500949
4C,PAS59537,FLO-PRO114M,True,6097,1702312282
4C,PAS46209,FLO-PRO114M,True,6011,1710513065
4C,PAU29941,FLO-PRO114M,True,8010,1709045427
4C,PAY58403,FLO-PRO114M,True,7744,1721736428
4C,PAQ82380,FLO-PRO114M,True,5905,1719428284
4C,PAW73714,FLO-PRO114M,True,7444,1717589934
4C,PAS45499,FLO-PRO114M,True,5507,1708698163
4C,PAW48483,FLO-PRO114M,True,7941,1716228439
4C,PAQ69861,FLO-PRO114M,True,6537,1721318850
4C,PAS46713,FLO-PRO114M,True,5618,1721242255
4C,PAU50458,FLO-PRO114M,True,6898,1707234051
4C,PAY16671,FLO-PRO114M,True,6460,1728403223
4C,PAY10457,FLO-PRO114M,True,7331,1728413506
4C,PAY16839,FLO-PRO114M,True,6084,1728415189
4C,PAY10575,FLO-PRO114M,True,7294,1728418071
4D,PAW88714,FLO-PRO114M,True,6994,1725374806
4D,PAU57365,FLO-PRO114M,True,6418,1721240370
4D,PAU80834,FLO-PRO114M,True,6853,1711376599
4D,PAQ57604,FLO-PRO114M,True,5347,1721318851
4D,PAU53613,FLO-PRO114M,True,6998,1707231970
4D,PAU56799,FLO-PRO114M,True,6637,1707234050
4D,PAU49886,FLO-PRO114M,True,6654,1709055919
4D,PAU27989,FLO-PRO114M,True,7350,1709045426
4D,PAW73637,FLO-PRO114M,True,7504,1717603028
4D,PAY16762,FLO-PRO114M,True,5462,1727881437
4D,PAW60502,FLO-PRO114M,True,8554,1715093998
4D,PAS45536,FLO-PRO114M,True,6623,1708698161
4D,PAS63658,FLO-PRO114M,True,6788,1702312277
4D,PAQ01174,FLO-PRO114M,False,0,1719500951
4D,PAQ61963,FLO-PRO114M,True,6527,1706712411
4D,PAW71533,FLO-PRO114M,True,7899,1715100561
4D,PAU49762,FLO-PRO114M,True,6924,1706714401
4D,PAU57654,FLO-PRO114M,True,8025,1709647955
4D,PAO13078,FLO-PRO114M,True,7099,1712666973
4D,PAW48486,FLO-PRO114M,False,0,1716228434
4D,PAY60512,FLO-PRO114M,True,7500,1721736433
4D,PAW71938,FLO-PRO114M,False,4932,1721242247
4D,PAS46253,FLO-PRO114M,True,5640,1711121397
4D,PAU56743,FLO-PRO114M,True,7194,1707834407
4D,PAW63853,FLO-PRO114M,True,6725,1720449600
4D,PAW60829,FLO-PRO114M,True,7798,1715096760
4D,PAW71461,FLO-PRO114M,True,7754,1717589934
4D,PAS45529,FLO-PRO114M,True,6441,1710513062
4D,PAW28602,FLO-PRO114M,True,7590,1713362939
4D,PAW26625,FLO-PRO114M,True,7547,1713360513
4D,PAU50068,FLO-PRO114M,True,7375,1709645825
4D,PAU37683,FLO-PRO114M,True,7123,1711374350
4D,PAY07544,FLO-PRO114M,True,6675,1728403222
4D,PAY10387,FLO-PRO114M,True,5694,1728413498
4D,PAY16549,FLO-PRO114M,True,7928,1728418069
4E,PAS62323,FLO-PRO114M,True,7466,1702312279
4E,PAS46163,FLO-PRO114M,True,6177,1710513062
4E,PAY16489,FLO-PRO114M,True,7289,1725374807
4E,PAS45706,FLO-PRO114M,True,6063,1709051950
4E,PAU54613,FLO-PRO114M,True,7394,1709647953
4E,PAU26196,FLO-PRO114M,True,6268,1709045422
4E,PAW60803,FLO-PRO114M,True,8274,1715100560
4E,PAS47013,FLO-PRO114M,True,5625,1712666961
4E,PAW73164,FLO-PRO114M,True,7537,1717603029
4E,PAQ00550,FLO-PRO114M,True,6009,1719500956
4E,PAS46163,FLO-PRO114M,True,5922,1710517823
4E,PAU48322,FLO-PRO114M,True,5121,1721242250
4E,PAU81113,FLO-PRO114M,True,7103,1711374355
4E,PAW40151,FLO-PRO114M,True,7361,1716228441
4E,PAS45595,FLO-PRO114M,True,5309,1711121396
4E,PAU54596,FLO-PRO114M,True,7033,1707234052
4E,PAU29797,FLO-PRO114M,True,6892,1706714402
4E,PAU50428,FLO-PRO114M,True,6700,1707231969
4E,PAQ71079,FLO-PRO114M,True,8032,1706712409
4E,PAU50186,FLO-PRO114M,True,6643,1709055919
4E,PAW60398,FLO-PRO114M,True,7966,1715096763
4E,PAW26401,FLO-PRO114M,True,7272,1713360520
4E,PAW56971,FLO-PRO114M,True,6832,1720449603
4E,PAW72096,FLO-PRO114M,True,7542,1715093996
4E,PAY58408,FLO-PRO114M,True,7747,1721736436
4E,PAU50074,FLO-PRO114M,True,6701,1707834399
4E,PAU50624,FLO-PRO114M,True,7326,1709645822
4E,PAS31370,FLO-PRO114M,True,6480,1719428287
4E,PAY06643,FLO-PRO114M,True,7292,1728403229
4E,PAY16545,FLO-PRO114M,True,8145,1728413516
4E,PAY07217,FLO-PRO114M,True,7967,1728415191
4E,PAY16827,FLO-PRO114M,True,6786,1728418070
4F,PAY89994,FLO-PRO114M,True,7006,1721736436
4F,PAY07436,FLO-PRO114M,True,7851,1725374807
4F,PAU80653,FLO-PRO114M,True,6130,1711374352
4F,PAQ74066,FLO-PRO114M,True,7564,1706712418
4F,PAS46453,FLO-PRO114M,True,5150,1710513062
4F,PAU50907,FLO-PRO114M,True,7423,1707231973
4F,PAW63355,FLO-PRO114M,True,8089,1715100570
4F,PAO91792,FLO-PRO114M,False,3940,1719500960
4F,PAU54565,FLO-PRO114M,True,7827,1707234058
4F,PAU49061,FLO-PRO114M,True,7047,1709055922
4F,PAW72133,FLO-PRO114M,True,7427,1715096757
4F,PAQ49447,FLO-PRO114M,False,3147,1712669248
4F,PAU50056,FLO-PRO114M,True,7271,1709645819
4F,PAS46931,FLO-PRO114M,True,6054,1711121394
4F,PAS46966,FLO-PRO114M,True,5046,1712666963
4F,PAU54611,FLO-PRO114M,True,7793,1707834409
4F,PAU30204,FLO-PRO114M,True,8169,1706714404
4F,PAU32279,FLO-PRO114M,True,8086,1709045428
4F,PAW60588,FLO-PRO114M,True,8475,1715093996
4F,PAS65688,FLO-PRO114M,True,7243,1702312281
4F,PAQ72614,FLO-PRO114M,True,5954,1702921709
4F,PAY58554,FLO-PRO114M,True,6794,1721747165
4F,PAU54843,FLO-PRO114M,True,6927,1709647956
4F,PAS45410,FLO-PRO114M,False,0,1727881434
4F,PAW71522,FLO-PRO114M,True,7814,1717603030
4F,PAU48922,FLO-PRO114M,True,5798,1721242249
4F,PAK73877,FLO-PRO114M,True,6649,1719428285
4F,PAW24125,FLO-PRO114M,True,7650,1713360513
4F,PAY06336,FLO-PRO114M,True,5750,1728403229
4F,PAY13237,FLO-PRO114M,True,6342,1728413505
4F,PAY06641,FLO-PRO114M,True,5747,1728415186
4F,PAW88720,FLO-PRO114M,True,7032,1728418070
4G,PAW73580,FLO-PRO114M,True,6788,1717611588
4G,PAU57045,FLO-PRO114M,True,7829,1709647958
4G,PAQ74075,FLO-PRO114M,True,6357,1702312280
4G,PAY58176,FLO-PRO114M,True,7811,1721220678
4G,PAQ72993,FLO-PRO114M,True,7106,1706712406
4G,PAU50369,FLO-PRO114M,True,6823,1707234053
4G,PAU50933,FLO-PRO114M,True,7311,1707231975
4G,PAQ61618,FLO-PRO114M,True,7019,1706714407
4G,PAY16762,FLO-PRO114M,True,5840,1725374810
4G,PAS58827,FLO-PRO114M,True,5802,1704987106
4G,PAY06306,FLO-PRO114M,True,7508,1728403227
4G,PAY07414,FLO-PRO114M,True,6810,1728413498
4G,PAY07612,FLO-PRO114M,True,6921,1728415188
4G,PAY06281,FLO-PRO114M,True,6115,1728418071
4H,PAU50342,FLO-PRO114M,True,7133,1707234052
4H,PAQ73207,FLO-PRO114M,True,7389,1706712411
4H,PAW71832,FLO-PRO114M,True,7235,1715096757
4H,PAY58618,FLO-PRO114M,True,6380,1721747167
4H,PAU49136,FLO-PRO114M,True,6873,1709055925
4H,PAW28561,FLO-PRO114M,True,7128,1711380707
4H,PAW70879,FLO-PRO114M,True,7142,1715100562
4H,PAS46013,FLO-PRO114M,True,5916,1711121398
4H,PAY89223,FLO-PRO114M,True,7470,1721750452
4H,PAY89136,FLO-PRO114M,True,7282,1721736431
4H,PAW60538,FLO-PRO114M,True,6803,1715093994
4H,PAU50094,FLO-PRO114M,True,6582,1709645823
4H,PAS45869,FLO-PRO114M,False,4111,1712666960
4H,PAQ10706,FLO-PRO114M,False,338,1719500960
4H,PAQ71170,FLO-PRO114M,True,6693,1702312279
4H,PAW73134,FLO-PRO114M,False,0,1718198626
4H,PAU50791,FLO-PRO114M,True,7727,1707231839
4H,PAS44279,FLO-PRO114M,False,4755,1710517821
4H,PAW24236,FLO-PRO114M,True,7216,1713360515
4H,PAS64261,FLO-PRO114M,True,6371,1704987104
4H,PAU50251,FLO-PRO114M,True,6414,1721242249
4H,PAS44279,FLO-PRO114M,False,4846,1710513066
4H,PAO17496,FLO-PRO114M,False,4573,1719428283
4H,PAU81102,FLO-PRO114M,True,7314,1711376602
4H,PAU28946,FLO-PRO114M,True,6894,1709045425
4H,PAW71655,FLO-PRO114M,True,7620,1717611590
4H,PAY16541,FLO-PRO114M,True,6861,1725374807
4H,PAU81040,FLO-PRO114M,True,6438,1711374355
4H,PAU57089,FLO-PRO114M,True,8065,1709647955
4H,PAU56647,FLO-PRO114M,True,7237,1707834411
4H,PAY06304,FLO-PRO114M,True,7046,1728403229
4H,PAY16560,FLO-PRO114M,False,3542,1728413501
4H,PAY06622,FLO-PRO114M,True,7278,1728415194
4H,PAW88694,FLO-PRO114M,True,8075,1728418069
5A,PAU50291,FLO-PRO114M,True,7929,1706023291
5A,PAU31822,FLO-PRO114M,True,6825,1706712402
5A,PAW71753,FLO-PRO114M,True,7980,1715100562
5A,PAU69125,FLO-PRO114M,True,5817,1727717308
5A,PAW55711,FLO-PRO002,True,8898,1719935891
5A,PAU54598,FLO-PRO114M,True,7870,1707231973
5A,PAU50533,FLO-PRO114M,True,6263,1707834408
5A,PAW60832,FLO-PRO114M,True,6162,1715093993
5A,PAS47055,FLO-PRO114M,True,5936,1711121391
5A,PAQ57635,FLO-PRO114M,True,6543,1702312283
5A,PAS44290,FLO-PRO114M,False,4944,1712666960
5A,PAW22500,FLO-PRO114M,True,7423,1713360508
5A,PAW89011,FLO-PRO114M,True,7628,1725374806
5A,PAY89288,FLO-PRO114M,True,7463,1721750453
5A,PAQ74613,FLO-PRO114M,True,6909,1700490877
5A,PAW71706,FLO-PRO114M,True,7761,1715095511
5A,PAS32711,FLO-PRO114M,True,6183,1726580665
5A,PBA01145,FLO-PRO114M,True,5920,1719851260
5A,PAO13045,FLO-PRO114M,True,7460,1719500957
5A,PAU80965,FLO-PRO114M,True,7706,1711376598
5A,PAY16838,FLO-PRO114M,True,5443,1727878794
5A,PAO18167,FLO-PRO114M,True,5522,1719428281
5A,PAQ73953,FLO-PRO114M,True,6823,1708698164
5A,PAS65886,FLO-PRO114M,True,6565,1702921703
5A,PAY16469,FLO-PRO114M,True,6022,1728403228
5A,PAU80723,FLO-PRO114M,False,0,1728406706
5A,PAY06478,FLO-PRO114M,True,7770,1728413502
5A,PAY10407,FLO-PRO114M,True,7508,1728418073
5B,PAS46209,FLO-PRO114M,True,5880,1710517825
5B,PAS46304,FLO-PRO114M,True,6472,1711121395
5B,PAQ71419,FLO-PRO114M,True,7715,1700490877
5B,PAY07438,FLO-PRO114M,True,8183,1725374807
5B,PAQ57573,FLO-PRO114M,True,6676,1708698158
5B,PAW66543,FLO-PRO002,True,7811,1719935885
5B,PBA01199,FLO-PRO114M,True,6492,1719851261
5B,PAY06451,FLO-PRO114M,True,7540,1725461233
5B,PAU80723,FLO-PRO114M,True,6010,1726580664
5B,PAW73102,FLO-PRO114M,True,8253,1718204123
5B,PAW24170,FLO-PRO114M,True,7734,1713360508
5B,PAU70428,FLO-PRO114M,True,5400,1725630862
5B,PAW71935,FLO-PRO114M,True,6708,1715095509
5B,PAQ74107,FLO-PRO114M,True,6860,1702312284
5B,PAO13235,FLO-PRO114M,True,6820,1719500959
5B,PAW72135,FLO-PRO114M,True,7608,1715093997
5B,PAU50190,FLO-PRO114M,True,7291,1706023290
5B,PAW60473,FLO-PRO114M,True,7485,1715100560
5B,PAS64342,FLO-PRO114M,True,5654,1712666956
5B,PAU80829,FLO-PRO114M,True,5389,1711376598
5B,PAO84836,FLO-PRO114M,False,0,1719428276
5B,PAS45410,FLO-PRO114M,False,0,1727878791
5B,PAU80602,FLO-PRO114M,True,6862,1711374351
5B,PAS45535,FLO-PRO114M,False,4974,1710513066
5B,PAQ49633,FLO-PRO114M,False,4387,1724862193
5B,PAU53715,FLO-PRO114M,True,7394,1707231970
5B,PAU29828,FLO-PRO114M,True,7990,1706712407
5B,PAW28672,FLO-PRO114M,True,8081,1711380710
5B,PAS58823,FLO-PRO114M,True,6113,1702921704
5B,PAS45410,FLO-PRO114M,False,0,1727717304
5B,PAY16465,FLO-PRO114M,True,5301,1728403227
5B,PAW71908,FLO-PRO114M,True,6208,1728406713
5B,PAY06280,FLO-PRO114M,True,6500,1728413503
5B,PAY06339,FLO-PRO114M,False,0,1728415194
5B,PAY10453,FLO-PRO114M,True,5839,1728418070
5C,PAW23892,FLO-PRO114M,True,7087,1711376598
5C,PAS47017,FLO-PRO114M,True,6327,1710513062
5C,PAO12867,FLO-PRO114M,True,7439,1719500958
5C,PAU48922,FLO-PRO114M,True,5649,1727717302
5C,PAW73297,FLO-PRO114M,True,7902,1718204117
5C,PAU42806,FLO-PRO114M,True,7066,1711374349
5C,PAW86411,FLO-PRO114M,True,6317,1720539658
5C,PAW00466,FLO-PRO114M,True,6298,1720535025
5C,PAU29991,FLO-PRO114M,True,7887,1706712406
5C,PAW60401,FLO-PRO114M,True,7257,1715093989
5C,PAO13005,FLO-PRO114M,False,4718,1724862204
5C,PAU56805,FLO-PRO114M,True,6418,1711121394
5C,PAY10454,FLO-PRO114M,False,1461,1727878789
5C,PAY06335,FLO-PRO114M,True,7805,1725461232
5C,PAW63143,FLO-PRO114M,True,6439,1726580670
5C,PAU50913,FLO-PRO114M,True,6899,1709647952
5C,PAQ72372,FLO-PRO114M,True,6402,1708698164
5C,PAU57532,FLO-PRO114M,True,6631,1707834403
5C,PAU50198,FLO-PRO114M,True,7234,1706023295
5C,PAO20945,FLO-PRO114M,True,6224,1719428231
5C,PAU29359,FLO-PRO114M,True,6678,1709051954
5C,PAQ69870,FLO-PRO114M,True,7772,1700490877
5C,PAW56568,FLO-PRO114M,True,6146,1720541357
5C,PAS63729,FLO-PRO114M,True,6849,1702921706
5C,PAW23814,FLO-PRO114M,True,7061,1713360516
5C,PAQ83142,FLO-PRO114M,True,6096,1718302844
5C,PAS65398,FLO-PRO114M,True,5778,1709055918
5C,PAU31628,FLO-PRO114M,False,4393,1725630859
5C,PAU57657,FLO-PRO114M,True,7416,1709664987
5C,PAU53616,FLO-PRO114M,True,7768,1707231970
5C,PAS63748,FLO-PRO114M,True,5983,1712666959
5C,PAW55707,FLO-PRO002,True,7696,1719935878
5C,PAW72119,FLO-PRO114M,True,7629,1715104097
5C,PAW71938,FLO-PRO114M,True,6969,1715100562
5C,PAQ70610,FLO-PRO114M,True,8219,1702312285
5C,PAY10454,FLO-PRO114M,False,0,1725374802
5C,PAW23568,FLO-PRO114M,True,7392,1711380705
5C,PAW72021,FLO-PRO114M,True,7879,1715095509
5C,PBA01231,FLO-PRO114M,True,6543,1719851260
5C,PAS45497,FLO-PRO114M,True,6070,1709045431
5C,PAY88781,FLO-PRO114M,True,7075,1721736431
5C,PAY58643,FLO-PRO114M,True,6649,1721747182
5C,PAS66109,FLO-PRO114M,True,6333,1709229567
5C,PAU56531,FLO-PRO114M,True,7904,1709645824
5C,PAY63084,FLO-PRO114M,True,7073,1728403226
5C,PAY58643,FLO-PRO114M,True,5964,1728406705
5C,PAY06401,FLO-PRO114M,True,6252,1728413499
5C,PAW88689,FLO-PRO114M,True,7398,1728415190
5C,PAY10609,FLO-PRO114M,True,6081,1728418068
5D,PAW60791,FLO-PRO114M,True,7310,1715100566
5D,PAS58765,FLO-PRO114M,True,5494,1710513064
5D,PAU57042,FLO-PRO114M,True,6235,1709664992
5D,PAW72150,FLO-PRO114M,True,7372,1715093993
5D,PAW23560,FLO-PRO114M,True,7346,1711376596
5D,PAW23098,FLO-PRO114M,True,7098,1713360523
5D,PAY89230,FLO-PRO114M,True,7260,1721753247
5D,PAY58646,FLO-PRO114M,True,6966,1721747187
5D,PAS45697,FLO-PRO114M,True,5460,1709045429
5D,PAS65355,FLO-PRO114M,True,7192,1709055926
5D,PAQ57611,FLO-PRO114M,True,8024,1708698166
5D,PAU29734,FLO-PRO114M,True,7680,1706712406
5D,PAU31022,FLO-PRO114M,True,6547,1711121395
5D,PAU27051,FLO-PRO114M,True,6922,1709051952
5D,PAU80656,FLO-PRO114M,True,5251,1727878788
5D,PAY10616,FLO-PRO114M,True,5816,1725374800
5D,PAU50717,FLO-PRO114M,True,7372,1709647956
5D,PAU50836,FLO-PRO114M,True,7493,1707231966
5D,PAQ83059,FLO-PRO114M,True,6091,1718302841
5D,PAW72015,FLO-PRO114M,True,7620,1715095514
5D,PAQ61344,FLO-PRO114M,False,0,1702312274
5D,PAQ85707,FLO-PRO114M,True,6120,1726580665
5D,PAS67976,FLO-PRO114M,True,5694,1712666959
5D,PAS62469,FLO-PRO114M,True,7535,1709229557
5D,PAU51073,FLO-PRO114M,True,7554,1706023290
5D,PAU80656,FLO-PRO114M,True,5262,1727717304
5D,PBA01191,FLO-PRO114M,True,6418,1719851258
5D,PAY07431,FLO-PRO114M,True,7051,1725461233
5D,PAW57271,FLO-PRO002,True,7484,1719935880
5D,PAW69785,FLO-PRO114M,True,7467,1720722782
5D,PAO20032,FLO-PRO114M,False,3081,1712669252
5D,PAU50800,FLO-PRO114M,True,7245,1707834406
5D,PAO13012,FLO-PRO114M,True,7746,1719500958
5D,PAU40507,FLO-PRO114M,True,7025,1711374350
5D,PAS45410,FLO-PRO114M,True,5187,1724862204
5D,PAQ60934,FLO-PRO114M,True,7306,1700490878
5D,PAO21246,FLO-PRO114M,False,0,1719428276
5D,PAY89084,FLO-PRO114M,True,7129,1721736437
5D,PAW80758,FLO-PRO114M,True,5514,1725630856
5D,PAS58725,FLO-PRO114M,True,5790,1702921709
5D,PAW23587,FLO-PRO114M,True,7775,1711380709
5D,PAU54584,FLO-PRO114M,True,7558,1709645821
5D,PAW73077,FLO-PRO114M,True,7956,1718204092
5D,PAY16500,FLO-PRO114M,True,7710,1728403226
5D,PAW71935,FLO-PRO114M,True,6219,1728406703
5D,PAY09313,FLO-PRO114M,True,6532,1728413502
5D,PAY10425,FLO-PRO114M,True,6569,1728415191
5D,PAY10668,FLO-PRO114M,True,6875,1728418072
5E,PAW71795,FLO-PRO114M,True,8072,1715093998
5E,PAW73294,FLO-PRO114M,True,7451,1718204182
5E,PAS65217,FLO-PRO114M,False,248,1709055915
5E,PAY16489,FLO-PRO114M,True,6989,1725461239
5E,PAU56846,FLO-PRO114M,True,7606,1707232058
5E,PAU29578,FLO-PRO114M,True,7971,1706712405
5E,PAU31034,FLO-PRO114M,True,6473,1711121400
5E,PAQ49447,FLO-PRO114M,False,3068,1724862197
5E,PAS40236,FLO-PRO114M,False,4996,1725630861
5E,PAU80803,FLO-PRO114M,True,6921,1711376602
5E,PAQ62520,FLO-PRO114M,True,6308,1700490740
5E,PAU49940,FLO-PRO114M,True,7319,1707834409
5E,PAW69778,FLO-PRO114M,True,6580,1720722779
5E,PAW23084,FLO-PRO114M,True,7631,1713360600
5E,PBA01880,FLO-PRO114M,True,6696,1719851261
5E,PAS63718,FLO-PRO114M,True,5491,1702921705
5E,PAS62212,FLO-PRO114M,True,6564,1709229561
5E,PAW72050,FLO-PRO114M,True,7472,1715095510
5E,PAS39778,FLO-PRO114M,True,6642,1712669251
5E,PAU54574,FLO-PRO114M,True,6844,1709645819
5E,PAU42656,FLO-PRO114M,True,6786,1711374349
5E,PAQ70574,FLO-PRO114M,True,7132,1702312276
5E,PAU48819,FLO-PRO114M,True,7060,1706023294
5E,PAU50106,FLO-PRO114M,True,5814,1712666957
5E,PAY16841,FLO-PRO114M,True,6387,1725374807
5E,PAQ83441,FLO-PRO114M,True,6030,1718302923
5E,PAY58264,FLO-PRO114M,True,5884,1727717303
5E,PAU57036,FLO-PRO114M,True,6264,1709664990
5E,PAO18181,FLO-PRO114M,True,6320,1719428280
5E,PAQ10706,FLO-PRO114M,False,325,1719506967
5E,PAS59849,FLO-PRO114M,True,5113,1710513059
5E,PAY10616,FLO-PRO114M,True,5135,1727878788
5E,PAW55963,FLO-PRO002,True,7889,1719935882
5E,PAW80779,FLO-PRO114M,True,5539,1721661726
5E,PAS33307,FLO-PRO114M,True,6151,1726580670
5E,PAU50696,FLO-PRO114M,True,7153,1709647956
5E,PAY06469,FLO-PRO114M,True,7056,1728403223
5E,PAW70817,FLO-PRO114M,True,6070,1728406706
5E,PAY10503,FLO-PRO114M,True,7650,1728413502
5E,PAW88696,FLO-PRO114M,True,7578,1728415191
5E,PAY07571,FLO-PRO114M,True,7561,1728418070
5F,PAW72002,FLO-PRO114M,True,7595,1715094004
5F,PAS62235,FLO-PRO114M,True,5913,1709229560
5F,PAW57270,FLO-PRO002,True,7962,1719935879
5F,PAY10454,FLO-PRO114M,False,1908,1727717302
5F,PAW68430,FLO-PRO114M,True,7607,1720722786
5F,PAO18182,FLO-PRO114M,False,3503,1712666956
5F,PBA02843,FLO-PRO114M,False,193,1719851255
5F,PAW71717,FLO-PRO114M,True,6493,1715095504
5F,PAY07431,FLO-PRO114M,True,7441,1725374807
5F,PAU80582,FLO-PRO114M,True,5320,1711376598
5F,PAY16762,FLO-PRO114M,False,1,1727878791
5F,PAU50714,FLO-PRO114M,True,7188,1709647955
5F,PAS45626,FLO-PRO114M,True,7242,1706712411
5F,PAU48956,FLO-PRO114M,True,6268,1706023291
5F,PAY54535,FLO-PRO114M,True,7130,1725461236
5F,PAO22496,FLO-PRO114M,False,3470,1719428278
5F,PAW61473,FLO-PRO114M,True,5467,1721661730
5F,PAU38072,FLO-PRO114M,True,6822,1711374342
5F,PAU56503,FLO-PRO114M,False,3379,1711121388
5F,PAU57027,FLO-PRO114M,True,6522,1709664996
5F,PAQ71131,FLO-PRO114M,True,8146,1700490746
5F,PAS59537,FLO-PRO114M,True,5811,1702921708
5F,PAU54620,FLO-PRO114M,True,7064,1707834411
5F,PAU50367,FLO-PRO114M,True,6498,1709645818
5F,PAO99356,FLO-PRO114M,False,3491,1724862197
5F,PAS65568,FLO-PRO114M,True,6378,1709055918
5F,PAQ63909,FLO-PRO114M,True,7157,1702312284
5F,PAS39685,FLO-PRO114M,True,6636,1712669256
5F,PAS65084,FLO-PRO114M,True,6511,1710513062
5F,PAQ01174,FLO-PRO114M,False,0,1719506963
5F,PAY09338,FLO-PRO114M,False,4582,1728403227
5F,PAY16434,FLO-PRO114M,True,6971,1728413502
5F,PAY07892,FLO-PRO114M,True,7332,1728415191
5F,PAW88703,FLO-PRO114M,True,8352,1728418071
5G,PAU57336,FLO-PRO114M,True,7273,1709645827
5G,PAS65197,FLO-PRO114M,True,6475,1709229560
5G,PAU56837,FLO-PRO114M,True,7661,1709647955
5G,PAO84836,FLO-PRO114M,False,3010,1724862199
5G,PAS67764,FLO-PRO114M,False,483,1709055917
5G,PBA01991,FLO-PRO114M,True,6199,1719851256
5G,PAS45817,FLO-PRO114M,True,5493,1721661264
5G,PAS26887,FLO-PRO114M,True,6310,1710513059
5G,PAS46939,FLO-PRO114M,True,6214,1710517822
5G,PAW18649,FLO-PRO114M,True,7141,1713362939
5G,PAU57064,FLO-PRO114M,True,6730,1709664989
5G,PAW71413,FLO-PRO114M,True,7382,1720722781
5G,PAY89344,FLO-PRO114M,True,7324,1721835373
5G,PAU37084,FLO-PRO114M,True,6634,1711374352
5G,PAW60697,FLO-PRO114M,True,7832,1715097864
